SUMLEV,REGION,DIVISION,STATE,NAME,SEX,AGE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
010,0,0,0,United States,0,0,3944153,3944153,3953696,3996537
010,0,0,0,United States,0,1,3978070,3978070,3958238,3969022
010,0,0,0,United States,0,2,4096929,4096929,4091045,3971760
010,0,0,0,United States,0,3,4119040,4119040,4112099,4102285
010,0,0,0,United States,0,4,4063170,4063170,4077864,4122454
010,0,0,0,United States,0,5,4056858,4056858,4064834,4088149
010,0,0,0,United States,0,6,4066381,4066381,4073151,4074959
010,0,0,0,United States,0,7,4030579,4030579,4043224,4083146
010,0,0,0,United States,0,8,4046486,4046486,4025719,4052957
010,0,0,0,United States,0,9,4148353,4148353,4125442,4034985
010,0,0,0,United States,0,10,4172541,4172541,4186956,4134144
010,0,0,0,United States,0,11,4114415,4114415,4115400,4195505
010,0,0,0,United States,0,12,4106243,4106243,4113160,4124205
010,0,0,0,United States,0,13,4118013,4118013,4119380,4122078
010,0,0,0,United States,0,14,4165982,4165982,4145239,4128920
010,0,0,0,United States,0,15,4242820,4242820,4230770,4156836
010,0,0,0,United States,0,16,4316139,4316139,4312867,4245479
010,0,0,0,United States,0,17,4395295,4395295,4375474,4330851
010,0,0,0,United States,0,18,4500855,4500855,4490211,4396167
010,0,0,0,United States,0,19,4585234,4585234,4570819,4514710
010,0,0,0,United States,0,20,4519129,4519129,4568341,4596113
010,0,0,0,United States,0,21,4354294,4354294,4387515,4592336
010,0,0,0,United States,0,22,4264642,4264642,4286835,4411032
010,0,0,0,United States,0,23,4198571,4198571,4217193,4311760
010,0,0,0,United States,0,24,4249363,4249363,4243745,4242591
010,0,0,0,United States,0,25,4262350,4262350,4289464,4267827
010,0,0,0,United States,0,26,4152305,4152305,4161028,4311255
010,0,0,0,United States,0,27,4248869,4248869,4237156,4181448
010,0,0,0,United States,0,28,4215249,4215249,4247578,4255686
010,0,0,0,United States,0,29,4223076,4223076,4210323,4263578
010,0,0,0,United States,0,30,4285668,4285668,4304492,4224516
010,0,0,0,United States,0,31,3970218,3970218,4042600,4317087
010,0,0,0,United States,0,32,3986847,3986847,3967408,4052694
010,0,0,0,United States,0,33,3880150,3880150,3933211,3976037
010,0,0,0,United States,0,34,3839216,3839216,3821834,3940370
010,0,0,0,United States,0,35,3956434,3956434,3947989,3827920
010,0,0,0,United States,0,36,3802087,3802087,3829945,3952699
010,0,0,0,United States,0,37,3934445,3934445,3896274,3833451
010,0,0,0,United States,0,38,4121880,4121880,4079812,3898503
010,0,0,0,United States,0,39,4364796,4364796,4324137,4081736
010,0,0,0,United States,0,40,4383274,4383274,4387008,4323778
010,0,0,0,United States,0,41,4114985,4114985,4163057,4384253
010,0,0,0,United States,0,42,4076104,4076104,4082378,4159664
010,0,0,0,United States,0,43,4105105,4105105,4093298,4078100
010,0,0,0,United States,0,44,4211496,4211496,4177901,4087850
010,0,0,0,United States,0,45,4508868,4508868,4437940,4170798
010,0,0,0,United States,0,46,4519761,4519761,4529155,4428601
010,0,0,0,United States,0,47,4535265,4535265,4534738,4517819
010,0,0,0,United States,0,48,4538796,4538796,4534104,4521355
010,0,0,0,United States,0,49,4605901,4605901,4598671,4519432
010,0,0,0,United States,0,50,4660295,4660295,4645555,4581833
010,0,0,0,United States,0,51,4464631,4464631,4498267,4626453
010,0,0,0,United States,0,52,4500846,4500846,4480095,4478180
010,0,0,0,United States,0,53,4380354,4380354,4438705,4458125
010,0,0,0,United States,0,54,4291999,4291999,4288056,4415607
010,0,0,0,United States,0,55,4254709,4254709,4258308,4263989
010,0,0,0,United States,0,56,4037513,4037513,4092753,4232520
010,0,0,0,United States,0,57,3936386,3936386,3946015,4066089
010,0,0,0,United States,0,58,3794928,3794928,3802234,3918566
010,0,0,0,United States,0,59,3641269,3641269,3694205,3774384
010,0,0,0,United States,0,60,3621131,3621131,3616173,3664521
010,0,0,0,United States,0,61,3492596,3492596,3519716,3584377
010,0,0,0,United States,0,62,3563182,3563182,3494969,3487302
010,0,0,0,United States,0,63,3483884,3483884,3651411,3459297
010,0,0,0,United States,0,64,2657131,2657131,2705735,3611095
010,0,0,0,United States,0,65,2680761,2680761,2677931,2672909
010,0,0,0,United States,0,66,2639141,2639141,2621227,2643148
010,0,0,0,United States,0,67,2649365,2649365,2693457,2584544
010,0,0,0,United States,0,68,2323672,2323672,2359666,2652309
010,0,0,0,United States,0,69,2142324,2142324,2167963,2320878
010,0,0,0,United States,0,70,2043121,2043121,2062467,2129501
010,0,0,0,United States,0,71,1949323,1949323,1953433,2022340
010,0,0,0,United States,0,72,1864275,1864275,1883573,1911624
010,0,0,0,United States,0,73,1736960,1736960,1750098,1839285
010,0,0,0,United States,0,74,1684487,1684487,1685861,1705200
010,0,0,0,United States,0,75,1620077,1620077,1631575,1638322
010,0,0,0,United States,0,76,1471070,1471070,1481464,1580914
010,0,0,0,United States,0,77,1455330,1455330,1448948,1430790
010,0,0,0,United States,0,78,1400123,1400123,1401913,1394574
010,0,0,0,United States,0,79,1371195,1371195,1354761,1344087
010,0,0,0,United States,0,80,1308511,1308511,1319526,1293211
010,0,0,0,United States,0,81,1212865,1212865,1212428,1253347
010,0,0,0,United States,0,82,1161421,1161421,1158268,1145240
010,0,0,0,United States,0,83,1074809,1074809,1081344,1087100
010,0,0,0,United States,0,84,985721,985721,987096,1007645
010,0,0,0,United States,0,85,5493433,5493433,5544305,5737173
010,0,0,0,United States,0,999,308745538,308745538,309330219,311591917
010,0,0,0,United States,1,0,2014276,2014276,2020178,2043710
010,0,0,0,United States,1,1,2030853,2030853,2020512,2027089
010,0,0,0,United States,1,2,2092198,2092198,2088874,2026999
010,0,0,0,United States,1,3,2104550,2104550,2101508,2094735
010,0,0,0,United States,1,4,2077550,2077550,2084564,2106967
010,0,0,0,United States,1,5,2072094,2072094,2076694,2089887
010,0,0,0,United States,1,6,2075319,2075319,2079509,2081870
010,0,0,0,United States,1,7,2057076,2057076,2063336,2084600
010,0,0,0,United States,1,8,2065453,2065453,2054613,2068403
010,0,0,0,United States,1,9,2119696,2119696,2107217,2059427
010,0,0,0,United States,1,10,2135996,2135996,2142291,2111674
010,0,0,0,United States,1,11,2103264,2103264,2104920,2146783
010,0,0,0,United States,1,12,2100145,2100145,2103794,2109723
010,0,0,0,United States,1,13,2104914,2104914,2104973,2108648
010,0,0,0,United States,1,14,2135543,2135543,2122903,2110202
010,0,0,0,United States,1,15,2177022,2177022,2170563,2129503
010,0,0,0,United States,1,16,2216034,2216034,2215031,2179126
010,0,0,0,United States,1,17,2263153,2263153,2252650,2225733
010,0,0,0,United States,1,18,2305473,2305473,2305627,2264743
010,0,0,0,United States,1,19,2341984,2341984,2334885,2319841
010,0,0,0,United States,1,20,2308319,2308319,2332199,2349205
010,0,0,0,United States,1,21,2223198,2223198,2241240,2345167
010,0,0,0,United States,1,22,2177797,2177797,2188594,2253092
010,0,0,0,United States,1,23,2140799,2140799,2151631,2200911
010,0,0,0,United States,1,24,2164063,2164063,2162112,2164325
010,0,0,0,United States,1,25,2161308,2161308,2177894,2173555
010,0,0,0,United States,1,26,2097088,2097088,2103048,2187766
010,0,0,0,United States,1,27,2140651,2140651,2135898,2112504
010,0,0,0,United States,1,28,2118605,2118605,2135589,2144514
010,0,0,0,United States,1,29,2117939,2117939,2112838,2143176
010,0,0,0,United States,1,30,2160802,2160802,2168131,2119768
010,0,0,0,United States,1,31,1988155,1988155,2026960,2174189
010,0,0,0,United States,1,32,1994476,1994476,1986399,2031455
010,0,0,0,United States,1,33,1936863,1936863,1963780,1990264
010,0,0,0,United States,1,34,1916204,1916204,1908898,1966972
010,0,0,0,United States,1,35,1980916,1980916,1974808,1911690
010,0,0,0,United States,1,36,1890595,1890595,1907558,1976826
010,0,0,0,United States,1,37,1953386,1953386,1934525,1908924
010,0,0,0,United States,1,38,2049720,2049720,2028089,1935140
010,0,0,0,United States,1,39,2167405,2167405,2148796,2028731
010,0,0,0,United States,1,40,2191249,2191249,2189521,2148028
010,0,0,0,United States,1,41,2047818,2047818,2073879,2187138
010,0,0,0,United States,1,42,2028653,2028653,2031785,2071160
010,0,0,0,United States,1,43,2035990,2035990,2030883,2028670
010,0,0,0,United States,1,44,2090267,2090267,2074453,2027163
010,0,0,0,United States,1,45,2237450,2237450,2201767,2069751
010,0,0,0,United States,1,46,2230982,2230982,2238676,2195885
010,0,0,0,United States,1,47,2238248,2238248,2237683,2231566
010,0,0,0,United States,1,48,2237734,2237734,2235170,2229381
010,0,0,0,United States,1,49,2264671,2264671,2262375,2226118
010,0,0,0,United States,1,50,2300354,2300354,2290547,2251877
010,0,0,0,United States,1,51,2190766,2190766,2209520,2278457
010,0,0,0,United States,1,52,2207246,2207246,2196976,2196781
010,0,0,0,United States,1,53,2141354,2141354,2170716,2183182
010,0,0,0,United States,1,54,2093554,2093554,2091554,2156249
010,0,0,0,United States,1,55,2073473,2073473,2074993,2076344
010,0,0,0,United States,1,56,1956141,1956141,1984412,2058561
010,0,0,0,United States,1,57,1905355,1905355,1909850,1967413
010,0,0,0,United States,1,58,1834808,1834808,1838732,1892452
010,0,0,0,United States,1,59,1753871,1753871,1779654,1821281
010,0,0,0,United States,1,60,1745507,1745507,1742017,1761228
010,0,0,0,United States,1,61,1679077,1679077,1691248,1722457
010,0,0,0,United States,1,62,1712692,1712692,1679063,1671482
010,0,0,0,United States,1,63,1672329,1672329,1753537,1657509
010,0,0,0,United States,1,64,1267895,1267895,1291794,1729478
010,0,0,0,United States,1,65,1273310,1273310,1272468,1272356
010,0,0,0,United States,1,66,1248276,1248276,1239724,1251872
010,0,0,0,United States,1,67,1248906,1248906,1270050,1218210
010,0,0,0,United States,1,68,1087296,1087296,1105601,1246213
010,0,0,0,United States,1,69,994759,994759,1006896,1083279
010,0,0,0,United States,1,70,945611,945611,954094,985133
010,0,0,0,United States,1,71,900148,900148,903215,931609
010,0,0,0,United States,1,72,853726,853726,862458,879841
010,0,0,0,United States,1,73,787863,787863,794567,837914
010,0,0,0,United States,1,74,756624,756624,758779,769886
010,0,0,0,United States,1,75,721008,721008,725538,732882
010,0,0,0,United States,1,76,647804,647804,653479,698292
010,0,0,0,United States,1,77,631884,631884,630792,626503
010,0,0,0,United States,1,78,602458,602458,602698,602268
010,0,0,0,United States,1,79,579234,579234,573846,572793
010,0,0,0,United States,1,80,543559,543559,549196,542585
010,0,0,0,United States,1,81,494870,494870,496075,516296
010,0,0,0,United States,1,82,462983,462983,462887,463352
010,0,0,0,United States,1,83,419831,419831,423067,429120
010,0,0,0,United States,1,84,373131,373131,375826,388942
010,0,0,0,United States,1,85,1789679,1789679,1810651,1894025
010,0,0,0,United States,1,999,151781326,151781326,152096341,153290819
010,0,0,0,United States,2,0,1929877,1929877,1933518,1952827
010,0,0,0,United States,2,1,1947217,1947217,1937726,1941933
010,0,0,0,United States,2,2,2004731,2004731,2002171,1944761
010,0,0,0,United States,2,3,2014490,2014490,2010591,2007550
010,0,0,0,United States,2,4,1985620,1985620,1993300,2015487
010,0,0,0,United States,2,5,1984764,1984764,1988140,1998262
010,0,0,0,United States,2,6,1991062,1991062,1993642,1993089
010,0,0,0,United States,2,7,1973503,1973503,1979888,1998546
010,0,0,0,United States,2,8,1981033,1981033,1971106,1984554
010,0,0,0,United States,2,9,2028657,2028657,2018225,1975558
010,0,0,0,United States,2,10,2036545,2036545,2044665,2022470
010,0,0,0,United States,2,11,2011151,2011151,2010480,2048722
010,0,0,0,United States,2,12,2006098,2006098,2009366,2014482
010,0,0,0,United States,2,13,2013099,2013099,2014407,2013430
010,0,0,0,United States,2,14,2030439,2030439,2022336,2018718
010,0,0,0,United States,2,15,2065798,2065798,2060207,2027333
010,0,0,0,United States,2,16,2100105,2100105,2097836,2066353
010,0,0,0,United States,2,17,2132142,2132142,2122824,2105118
010,0,0,0,United States,2,18,2195382,2195382,2184584,2131424
010,0,0,0,United States,2,19,2243250,2243250,2235934,2194869
010,0,0,0,United States,2,20,2210810,2210810,2236142,2246908
010,0,0,0,United States,2,21,2131096,2131096,2146275,2247169
010,0,0,0,United States,2,22,2086845,2086845,2098241,2157940
010,0,0,0,United States,2,23,2057772,2057772,2065562,2110849
010,0,0,0,United States,2,24,2085300,2085300,2081633,2078266
010,0,0,0,United States,2,25,2101042,2101042,2111570,2094272
010,0,0,0,United States,2,26,2055217,2055217,2057980,2123489
010,0,0,0,United States,2,27,2108218,2108218,2101258,2068944
010,0,0,0,United States,2,28,2096644,2096644,2111989,2111172
010,0,0,0,United States,2,29,2105137,2105137,2097485,2120402
010,0,0,0,United States,2,30,2124866,2124866,2136361,2104748
010,0,0,0,United States,2,31,1982063,1982063,2015640,2142898
010,0,0,0,United States,2,32,1992371,1992371,1981009,2021239
010,0,0,0,United States,2,33,1943287,1943287,1969431,1985773
010,0,0,0,United States,2,34,1923012,1923012,1912936,1973398
010,0,0,0,United States,2,35,1975518,1975518,1973181,1916230
010,0,0,0,United States,2,36,1911492,1911492,1922387,1975873
010,0,0,0,United States,2,37,1981059,1981059,1961749,1924527
010,0,0,0,United States,2,38,2072160,2072160,2051723,1963363
010,0,0,0,United States,2,39,2197391,2197391,2175341,2053005
010,0,0,0,United States,2,40,2192025,2192025,2197487,2175750
010,0,0,0,United States,2,41,2067167,2067167,2089178,2197115
010,0,0,0,United States,2,42,2047451,2047451,2050593,2088504
010,0,0,0,United States,2,43,2069115,2069115,2062415,2049430
010,0,0,0,United States,2,44,2121229,2121229,2103448,2060687
010,0,0,0,United States,2,45,2271418,2271418,2236173,2101047
010,0,0,0,United States,2,46,2288779,2288779,2290479,2232716
010,0,0,0,United States,2,47,2297017,2297017,2297055,2286253
010,0,0,0,United States,2,48,2301062,2301062,2298934,2291974
010,0,0,0,United States,2,49,2341230,2341230,2336296,2293314
010,0,0,0,United States,2,50,2359941,2359941,2355008,2329956
010,0,0,0,United States,2,51,2273865,2273865,2288747,2347996
010,0,0,0,United States,2,52,2293600,2293600,2283119,2281399
010,0,0,0,United States,2,53,2239000,2239000,2267989,2274943
010,0,0,0,United States,2,54,2198445,2198445,2196502,2259358
010,0,0,0,United States,2,55,2181236,2181236,2183315,2187645
010,0,0,0,United States,2,56,2081372,2081372,2108341,2173959
010,0,0,0,United States,2,57,2031031,2031031,2036165,2098676
010,0,0,0,United States,2,58,1960120,1960120,1963502,2026114
010,0,0,0,United States,2,59,1887398,1887398,1914551,1953103
010,0,0,0,United States,2,60,1875624,1875624,1874156,1903293
010,0,0,0,United States,2,61,1813519,1813519,1828468,1861920
010,0,0,0,United States,2,62,1850490,1850490,1815906,1815820
010,0,0,0,United States,2,63,1811555,1811555,1897874,1801788
010,0,0,0,United States,2,64,1389236,1389236,1413941,1881617
010,0,0,0,United States,2,65,1407451,1407451,1405463,1400553
010,0,0,0,United States,2,66,1390865,1390865,1381503,1391276
010,0,0,0,United States,2,67,1400459,1400459,1423407,1366334
010,0,0,0,United States,2,68,1236376,1236376,1254065,1406096
010,0,0,0,United States,2,69,1147565,1147565,1161067,1237599
010,0,0,0,United States,2,70,1097510,1097510,1108373,1144368
010,0,0,0,United States,2,71,1049175,1049175,1050218,1090731
010,0,0,0,United States,2,72,1010549,1010549,1021115,1031783
010,0,0,0,United States,2,73,949097,949097,955531,1001371
010,0,0,0,United States,2,74,927863,927863,927082,935314
010,0,0,0,United States,2,75,899069,899069,906037,905440
010,0,0,0,United States,2,76,823266,823266,827985,882622
010,0,0,0,United States,2,77,823446,823446,818156,804287
010,0,0,0,United States,2,78,797665,797665,799215,792306
010,0,0,0,United States,2,79,791961,791961,780915,771294
010,0,0,0,United States,2,80,764952,764952,770330,750626
010,0,0,0,United States,2,81,717995,717995,716353,737051
010,0,0,0,United States,2,82,698438,698438,695381,681888
010,0,0,0,United States,2,83,654978,654978,658277,657980
010,0,0,0,United States,2,84,612590,612590,611270,618703
010,0,0,0,United States,2,85,3703754,3703754,3733654,3843148
010,0,0,0,United States,2,999,156964212,156964212,157233878,158301098
040,3,6,1,Alabama,0,0,60056,60056,60122,59427
040,3,6,1,Alabama,0,1,59832,59832,59497,60441
040,3,6,1,Alabama,0,2,62283,62283,62208,59741
040,3,6,1,Alabama,0,3,61996,61996,61899,62324
040,3,6,1,Alabama,0,4,60790,60790,60957,61972
040,3,6,1,Alabama,0,5,60486,60486,60576,61211
040,3,6,1,Alabama,0,6,60613,60613,60651,60624
040,3,6,1,Alabama,0,7,60527,60527,60640,61008
040,3,6,1,Alabama,0,8,61602,61602,61166,60767
040,3,6,1,Alabama,0,9,65001,65001,64578,61498
040,3,6,1,Alabama,0,10,64990,64990,65133,64787
040,3,6,1,Alabama,0,11,63701,63701,63654,65374
040,3,6,1,Alabama,0,12,64189,64189,64276,63798
040,3,6,1,Alabama,0,13,63095,63095,63139,64460
040,3,6,1,Alabama,0,14,63680,63680,63265,63356
040,3,6,1,Alabama,0,15,65095,65095,64770,63132
040,3,6,1,Alabama,0,16,66755,66755,66587,65587
040,3,6,1,Alabama,0,17,67768,67768,67405,67636
040,3,6,1,Alabama,0,18,70267,70267,70131,67287
040,3,6,1,Alabama,0,19,73586,73586,73514,70189
040,3,6,1,Alabama,0,20,72318,72318,73310,73509
040,3,6,1,Alabama,0,21,68473,68473,69321,73388
040,3,6,1,Alabama,0,22,66172,66172,66715,69630
040,3,6,1,Alabama,0,23,64583,64583,65095,66560
040,3,6,1,Alabama,0,24,63776,63776,63842,64317
040,3,6,1,Alabama,0,25,63107,63107,63621,62245
040,3,6,1,Alabama,0,26,61424,61424,61510,63205
040,3,6,1,Alabama,0,27,62037,62037,61888,61068
040,3,6,1,Alabama,0,28,61509,61509,61993,61604
040,3,6,1,Alabama,0,29,62957,62957,62681,61870
040,3,6,1,Alabama,0,30,63460,63460,63752,62597
040,3,6,1,Alabama,0,31,59165,59165,60238,63489
040,3,6,1,Alabama,0,32,59697,59697,59385,60122
040,3,6,1,Alabama,0,33,58229,58229,59126,59407
040,3,6,1,Alabama,0,34,57337,57337,56942,58900
040,3,6,1,Alabama,0,35,59437,59437,59261,56659
040,3,6,1,Alabama,0,36,58162,58162,58351,59046
040,3,6,1,Alabama,0,37,60492,60492,59617,58122
040,3,6,1,Alabama,0,38,63649,63649,62677,59680
040,3,6,1,Alabama,0,39,66690,66690,65759,62376
040,3,6,1,Alabama,0,40,64717,64717,64644,65731
040,3,6,1,Alabama,0,41,61295,61295,61730,64675
040,3,6,1,Alabama,0,42,60184,60184,60022,61488
040,3,6,1,Alabama,0,43,61016,61016,60598,60017
040,3,6,1,Alabama,0,44,63859,63859,63102,60458
040,3,6,1,Alabama,0,45,68736,68736,67414,62837
040,3,6,1,Alabama,0,46,68553,68553,68576,67166
040,3,6,1,Alabama,0,47,68829,68829,68715,68486
040,3,6,1,Alabama,0,48,69863,69863,69599,68482
040,3,6,1,Alabama,0,49,70388,70388,70268,69429
040,3,6,1,Alabama,0,50,71413,71413,71002,69915
040,3,6,1,Alabama,0,51,68818,68818,69299,70757
040,3,6,1,Alabama,0,52,70083,70083,69709,68963
040,3,6,1,Alabama,0,53,69355,69355,70288,69207
040,3,6,1,Alabama,0,54,67816,67816,67745,69906
040,3,6,1,Alabama,0,55,66965,66965,67000,67333
040,3,6,1,Alabama,0,56,64315,64315,65216,66520
040,3,6,1,Alabama,0,57,61852,61852,62013,64714
040,3,6,1,Alabama,0,58,60891,60891,60920,61430
040,3,6,1,Alabama,0,59,57883,57883,58803,60499
040,3,6,1,Alabama,0,60,58692,58692,58604,58172
040,3,6,1,Alabama,0,61,57452,57452,57903,57956
040,3,6,1,Alabama,0,62,58866,58866,57739,57339
040,3,6,1,Alabama,0,63,57113,57113,59983,56968
040,3,6,1,Alabama,0,64,44004,44004,44781,59293
040,3,6,1,Alabama,0,65,44802,44802,44690,44225
040,3,6,1,Alabama,0,66,44604,44604,44196,44046
040,3,6,1,Alabama,0,67,44805,44805,45526,43411
040,3,6,1,Alabama,0,68,38955,38954,39488,44645
040,3,6,1,Alabama,0,69,36471,36471,36908,38739
040,3,6,1,Alabama,0,70,35534,35534,35847,36212
040,3,6,1,Alabama,0,71,33791,33791,33807,34920
040,3,6,1,Alabama,0,72,32463,32463,32765,32966
040,3,6,1,Alabama,0,73,29821,29821,30042,31804
040,3,6,1,Alabama,0,74,29255,29255,29249,29212
040,3,6,1,Alabama,0,75,27987,27987,28144,28268
040,3,6,1,Alabama,0,76,25136,25136,25306,27110
040,3,6,1,Alabama,0,77,24335,24335,24182,24225
040,3,6,1,Alabama,0,78,23260,23260,23305,23169
040,3,6,1,Alabama,0,79,22118,22118,21847,21971
040,3,6,1,Alabama,0,80,20851,20851,20998,20641
040,3,6,1,Alabama,0,81,18920,18920,18894,19870
040,3,6,1,Alabama,0,82,18069,18069,17984,17525
040,3,6,1,Alabama,0,83,16401,16401,16495,16640
040,3,6,1,Alabama,0,84,14530,14530,14532,15244
040,3,6,1,Alabama,0,85,75684,75684,76271,77743
040,3,6,1,Alabama,0,999,4779736,4779735,4785401,4802740
040,3,6,1,Alabama,1,0,30465,30465,30519,30369
040,3,6,1,Alabama,1,1,30587,30587,30416,30643
040,3,6,1,Alabama,1,2,31607,31607,31563,30564
040,3,6,1,Alabama,1,3,31725,31725,31679,31619
040,3,6,1,Alabama,1,4,30881,30881,30955,31756
040,3,6,1,Alabama,1,5,30898,30898,30948,31090
040,3,6,1,Alabama,1,6,31001,31001,31037,31012
040,3,6,1,Alabama,1,7,30828,30828,30887,31180
040,3,6,1,Alabama,1,8,31370,31370,31141,30942
040,3,6,1,Alabama,1,9,33243,33243,33010,31291
040,3,6,1,Alabama,1,10,33135,33135,33187,33066
040,3,6,1,Alabama,1,11,32413,32413,32405,33270
040,3,6,1,Alabama,1,12,32912,32912,32958,32474
040,3,6,1,Alabama,1,13,32412,32412,32431,33042
040,3,6,1,Alabama,1,14,32545,32545,32298,32560
040,3,6,1,Alabama,1,15,33421,33421,33257,32181
040,3,6,1,Alabama,1,16,34325,34325,34256,33575
040,3,6,1,Alabama,1,17,34881,34881,34677,34724
040,3,6,1,Alabama,1,18,35719,35719,35755,34553
040,3,6,1,Alabama,1,19,36805,36805,36823,35716
040,3,6,1,Alabama,1,20,36159,36159,36636,36169
040,3,6,1,Alabama,1,21,34103,34103,34565,36729
040,3,6,1,Alabama,1,22,33060,33060,33338,34720
040,3,6,1,Alabama,1,23,32393,32393,32697,33331
040,3,6,1,Alabama,1,24,31805,31805,31875,32201
040,3,6,1,Alabama,1,25,31367,31367,31662,30789
040,3,6,1,Alabama,1,26,30142,30142,30170,31347
040,3,6,1,Alabama,1,27,30803,30803,30756,29911
040,3,6,1,Alabama,1,28,30285,30285,30531,30544
040,3,6,1,Alabama,1,29,31119,31119,30999,30378
040,3,6,1,Alabama,1,30,31390,31390,31500,30930
040,3,6,1,Alabama,1,31,29044,29044,29579,31315
040,3,6,1,Alabama,1,32,29265,29265,29113,29497
040,3,6,1,Alabama,1,33,28594,28594,29030,29019
040,3,6,1,Alabama,1,34,28131,28131,27931,28859
040,3,6,1,Alabama,1,35,29259,29259,29111,27683
040,3,6,1,Alabama,1,36,28472,28472,28551,28924
040,3,6,1,Alabama,1,37,29373,29373,28872,28318
040,3,6,1,Alabama,1,38,31264,31264,30706,28870
040,3,6,1,Alabama,1,39,32710,32710,32222,30534
040,3,6,1,Alabama,1,40,31869,31869,31708,32193
040,3,6,1,Alabama,1,41,30091,30091,30279,31725
040,3,6,1,Alabama,1,42,29474,29474,29318,30079
040,3,6,1,Alabama,1,43,29945,29945,29703,29335
040,3,6,1,Alabama,1,44,31328,31328,30910,29661
040,3,6,1,Alabama,1,45,33777,33777,33061,30759
040,3,6,1,Alabama,1,46,33533,33533,33548,32921
040,3,6,1,Alabama,1,47,33470,33470,33376,33474
040,3,6,1,Alabama,1,48,34122,34122,33966,33120
040,3,6,1,Alabama,1,49,34201,34201,34129,33836
040,3,6,1,Alabama,1,50,34921,34921,34666,33848
040,3,6,1,Alabama,1,51,33258,33258,33502,34555
040,3,6,1,Alabama,1,52,33872,33872,33676,33261
040,3,6,1,Alabama,1,53,33691,33691,34158,33348
040,3,6,1,Alabama,1,54,32983,32983,32927,33903
040,3,6,1,Alabama,1,55,32168,32168,32180,32657
040,3,6,1,Alabama,1,56,30790,30790,31245,31824
040,3,6,1,Alabama,1,57,29671,29671,29734,30901
040,3,6,1,Alabama,1,58,29213,29213,29239,29348
040,3,6,1,Alabama,1,59,27791,27791,28224,28920
040,3,6,1,Alabama,1,60,28066,28066,28009,27785
040,3,6,1,Alabama,1,61,27347,27347,27551,27576
040,3,6,1,Alabama,1,62,28204,28204,27653,27212
040,3,6,1,Alabama,1,63,27262,27262,28639,27160
040,3,6,1,Alabama,1,64,20724,20724,21106,28202
040,3,6,1,Alabama,1,65,21104,21104,21056,20750
040,3,6,1,Alabama,1,66,20982,20982,20795,20670
040,3,6,1,Alabama,1,67,20831,20831,21162,20375
040,3,6,1,Alabama,1,68,18064,18063,18346,20648
040,3,6,1,Alabama,1,69,16912,16912,17117,17857
040,3,6,1,Alabama,1,70,16140,16140,16273,16741
040,3,6,1,Alabama,1,71,15305,15305,15334,15772
040,3,6,1,Alabama,1,72,14485,14485,14614,14833
040,3,6,1,Alabama,1,73,13277,13277,13393,14098
040,3,6,1,Alabama,1,74,12936,12936,12958,12967
040,3,6,1,Alabama,1,75,12186,12186,12244,12400
040,3,6,1,Alabama,1,76,10831,10831,10920,11715
040,3,6,1,Alabama,1,77,10388,10388,10353,10334
040,3,6,1,Alabama,1,78,9660,9660,9672,9798
040,3,6,1,Alabama,1,79,8862,8862,8775,9079
040,3,6,1,Alabama,1,80,8322,8322,8403,8138
040,3,6,1,Alabama,1,81,7346,7346,7353,7834
040,3,6,1,Alabama,1,82,6760,6760,6745,6780
040,3,6,1,Alabama,1,83,6056,6056,6098,6145
040,3,6,1,Alabama,1,84,5200,5200,5232,5514
040,3,6,1,Alabama,1,85,22859,22859,23092,23745
040,3,6,1,Alabama,1,999,2320188,2320187,2322488,2329491
040,3,6,1,Alabama,2,0,29591,29591,29603,29058
040,3,6,1,Alabama,2,1,29245,29245,29081,29798
040,3,6,1,Alabama,2,2,30676,30676,30645,29177
040,3,6,1,Alabama,2,3,30271,30271,30220,30705
040,3,6,1,Alabama,2,4,29909,29909,30002,30216
040,3,6,1,Alabama,2,5,29588,29588,29628,30121
040,3,6,1,Alabama,2,6,29612,29612,29614,29612
040,3,6,1,Alabama,2,7,29699,29699,29753,29828
040,3,6,1,Alabama,2,8,30232,30232,30025,29825
040,3,6,1,Alabama,2,9,31758,31758,31568,30207
040,3,6,1,Alabama,2,10,31855,31855,31946,31721
040,3,6,1,Alabama,2,11,31288,31288,31249,32104
040,3,6,1,Alabama,2,12,31277,31277,31318,31324
040,3,6,1,Alabama,2,13,30683,30683,30708,31418
040,3,6,1,Alabama,2,14,31135,31135,30967,30796
040,3,6,1,Alabama,2,15,31674,31674,31513,30951
040,3,6,1,Alabama,2,16,32430,32430,32331,32012
040,3,6,1,Alabama,2,17,32887,32887,32728,32912
040,3,6,1,Alabama,2,18,34548,34548,34376,32734
040,3,6,1,Alabama,2,19,36781,36781,36691,34473
040,3,6,1,Alabama,2,20,36159,36159,36674,37340
040,3,6,1,Alabama,2,21,34370,34370,34756,36659
040,3,6,1,Alabama,2,22,33112,33112,33377,34910
040,3,6,1,Alabama,2,23,32190,32190,32398,33229
040,3,6,1,Alabama,2,24,31971,31971,31967,32116
040,3,6,1,Alabama,2,25,31740,31740,31959,31456
040,3,6,1,Alabama,2,26,31282,31282,31340,31858
040,3,6,1,Alabama,2,27,31234,31234,31132,31157
040,3,6,1,Alabama,2,28,31224,31224,31462,31060
040,3,6,1,Alabama,2,29,31838,31838,31682,31492
